SS601118,海南橡胶,
SS601126,四方股份,
SS601137,博威合金,
SS601139,深圳燃气,
SS601158,重庆水务,
SS601166,兴业银行,
SS601168,西部矿业,
SS601169,北京银行,
SS601177,杭齿前进,
SS601179,中国西电,
SS601186,中国铁建,
SS601188,龙江交通,
SS601216,内蒙君正,
SS601268,二重重装,
SS601288,农业银行,
SS601299,中国北车,
SS601318,中国平安,
SS601328,交通银行,
SS601333,广深铁路,
SS601369,陕鼓动力,
SS601377,兴业证券,
SS601390,中国中铁,
SS601398,工商银行,
SS601518,吉林高速,
SS601519,大智慧,
SS601558,华锐风电,
SS601588,北辰实业,
SS601600,中国铝业,
SS601601,中国太保,
SS601607,上海医药,
SS601616,广电电气,
SS601618,中国中冶,
SS601628,中国人寿,
SS601666,平煤股份,
SS601668,中国建筑,
SS601678,滨化股份,
SS601688,华泰证券,
SS601699,潞安环能,
SS601700,风范股份,
SS601717,郑煤机,
SS601718,际华集团,
SS601727,上海电气,
SS601766,中国南车,
SS601777,力帆股份,
SS601788,光大证券,
SS601799,星宇股份,
SS601801,皖新传媒,
SS601808,中海油服,
SS601818,光大银行,
SS601857,中国石油,
SS601866,中海集运,
SS601872,招商轮船,
SS601877,正泰电器,
SS601880,大连港,
SS601888,中国国旅,
SS601890,亚星锚链,
SS601898,中煤能源,
SS601899,紫金矿业,
SS601918,国投新集,
SS601919,中国远洋,
SS601933,永辉超市,
SS601939,建设银行,
SS601958,金钼股份,
SS601988,中国银行,
SS601989,中国重工,
SS601991,大唐发电,
SS601992,金隅股份,
SS601998,中信银行,
SS601999,出版传媒,
SZ000001,深发展Ａ,
SZ000002,万  科Ａ,
SZ000004,ST国农,
SZ000005,世纪星源,
SZ000006,深振业Ａ,
SZ000007,ST零七,
SZ000008,ST宝利来,
SZ000009,中国宝安,
SZ000010,S ST华新,
SZ000011,深物业A,
SZ000012,南  玻Ａ,
SZ000014,沙河股份,
SZ000016,深康佳Ａ,
SZ000017,*ST中华A,
SZ000018,ST中冠A,
SZ000019,深深宝Ａ,
SZ000020,深华发Ａ,
SZ000021,长城开发,
SZ000022,深赤湾Ａ,
SZ000023,深天地Ａ,
SZ000024,招商地产,
SZ000025,特  力Ａ,
SZ000026,飞亚达Ａ,
SZ000027,深圳能源,
SZ000028,一致药业,
SZ000029,深深房Ａ,
SZ000030,*ST盛润A,
SZ000031,中粮地产,
SZ000032,深桑达Ａ,
SZ000033,新都酒店,
SZ000034,ST深泰,
SZ000035,*ST科健,
SZ000036,华联控股,
SZ000037,深南电Ａ,
SZ000039,中集集团,
SZ000040,深 鸿 基,
SZ000042,深 长 城,
SZ000043,中航地产,
SZ000045,深纺织Ａ,
SZ000046,泛海建设,
SZ000048,ST康达尔,
SZ000049,德赛电池,
SZ000050,深天马Ａ,
SZ000055,方大集团,
SZ000056,深 国 商,
SZ000058,深 赛 格,
SZ000059,辽通化工,
SZ000060,中金岭南,
SZ000061,农 产 品,
SZ000062,深圳华强,
SZ000063,中兴通讯,
SZ000065,北方国际,
SZ000066,长城电脑,
SZ000068,ST三星,
SZ000069,华侨城Ａ,
SZ000070,特发信息,
SZ000078,海王生物,
SZ000088,盐 田 港,
SZ000089,深圳机场,
SZ000090,深 天 健,
SZ000096,广聚能源,
SZ000099,中信海直,
SZ000100,TCL 集团,
SZ000150,宜华地产,
SZ000151,中成股份,
SZ000153,丰原药业,
SZ000155,川化股份,
SZ000157,中联重科,
SZ000158,常山股份,
SZ000159,国际实业,
SZ000301,东方市场,
SZ000338,潍柴动力,
SZ000400,许继电气,
SZ000401,冀东水泥,
SZ000402,金 融 街,
SZ000404,华意压缩,
SZ000407,胜利股份,
SZ000408,*ST金谷,
SZ000409,ST泰复,
SZ000410,沈阳机床,
SZ000411,英特集团,
SZ000413,宝  石Ａ,
SZ000415,*ST汇通,
SZ000416,民生投资,
SZ000417,合肥百货,
SZ000418,小天鹅Ａ,
SZ000419,通程控股,
SZ000420,吉林化纤,
SZ000421,南京中北,
SZ000422,湖北宜化,
SZ000423,东阿阿胶,
SZ000425,徐工机械,
SZ000426,富龙热电,
SZ000428,华天酒店,
SZ000429,粤高速Ａ,
SZ000430,*ST张股,
SZ000488,晨鸣纸业,
SZ000501,鄂武商Ａ,
SZ000502,绿景地产,
SZ000503,海虹控股,
SZ000504,*ST传媒,
SZ000505,ST珠江,
SZ000506,中润投资,
SZ000507,珠海港,
SZ000509,S*ST华塑,
SZ000510,金路集团,
SZ000511,银基发展,
SZ000513,丽珠集团,
SZ000514,渝 开 发,
SZ000516,开元控股,
SZ000517,荣安地产,
SZ000518,四环生物,
SZ000519,江南红箭,
SZ000520,长航凤凰,
SZ000521,美菱电器,
SZ000522,白云山Ａ,
SZ000523,广州浪奇,
SZ000524,东方宾馆,
SZ000525,红 太 阳,
SZ000526,旭飞投资,
SZ000527,美的电器,
SZ000528,柳    工,
SZ000529,广弘控股,
SZ000530,大冷股份,
SZ000531,穗恒运Ａ,
SZ000532,力合股份,
SZ000533,万 家 乐,
SZ000534,万泽股份,
SZ000536,华映科技,
SZ000537,广宇发展,
SZ000538,云南白药,
SZ000539,粤电力Ａ,
SZ000540,中天城投,
SZ000541,佛山照明,
SZ000543,皖能电力,
SZ000544,中原环保,
SZ000545,吉林制药,
SZ000546,光华控股,
SZ000547,闽福发Ａ,
SZ000548,湖南投资,
SZ000550,江铃汽车,
SZ000551,创元科技,
SZ000552,靖远煤电,
SZ000553,沙隆达Ａ,
SZ000554,泰山石油,
SZ000555,ST 太 光,
SZ000557,*ST广夏,
SZ000558,莱茵置业,
SZ000559,万向钱潮,
SZ000560,昆百大Ａ,
SZ000561,烽火电子,
SZ000562,宏源证券,
SZ000563,陕国投Ａ,
SZ000564,西安民生,
SZ000565,渝三峡Ａ,
SZ000566,海南海药,
SZ000567,海德股份,
SZ000568,泸州老窖,
SZ000570,苏常柴Ａ,
SZ000571,新大洲Ａ,
SZ000572,海马股份,
SZ000573,粤宏远Ａ,
SZ000576,ST甘化,
SZ000578,盐湖集团,
SZ000581,威孚高科,
SZ000582,北 海 港,
SZ000584,友利控股,
SZ000585,东北电气,
SZ000586,ST汇源,
SZ000587,S*ST光明,
SZ000589,黔轮胎Ａ,
SZ000590,紫光古汉,
SZ000591,桐 君 阁,
SZ000592,中福实业,
SZ000593,大通燃气,
SZ000594,国恒铁路,
SZ000595,西北轴承,
SZ000596,古井贡酒,
