HK1988,民生银行,
HK1991,大洋集团,
HK1998,飞克国际,
HK1999,敏华控股,
HK2000,晨讯科技,
HK2002,阳光纸业,
HK2005,利君国际,
HK2006,锦江酒店,
HK2007,碧桂园,
HK2008,凤凰卫视,
HK2009,金隅股份,
HK2010,瑞年国际,
HK2011,KEE,
HK2018,瑞声声学,
HK2020,安踏体育,
HK2028,映美控股,
HK2038,富士康国际,
HK2088,西王糖业,
HK2099,中国黄金国际,
HK2118,天山发展控股,
HK2128,中国联塑,
HK2168,盈德气体,
HK2188,泰坦能源技术,
HK2198,中国三江化工,
HK2208,金风科技,
HK2218,安德利果汁,
HK2222,雷士照明,
HK2228,海东青新材料,
HK2233,西部水泥,
HK2238,广汽集团,
HK2266,丽悦酒店集团,
HK2268,优源控股,
HK2288,承达国际,
HK2300,澳科控股,
HK2302,CNNC INT'L,
HK2307,锦兴国际控股,
HK2308,研祥智能,
HK2309,伯明翰环球,
HK2310,光星电子,
HK2312,中国金融租赁,
HK2313,申洲国际,
HK2314,理文造纸,
HK2317,味丹国际,
HK2318,中国平安,
HK2319,蒙牛乳业,
HK2320,合丰集团,
HK2322,三和集团,
HK2323,至卓国际,
HK2324,首都创投,
HK2326,百灵达国际控股,
HK2327,积华生物医药,
HK2328,中国财险,
HK2330,中国上城,
HK2331,李宁,
HK2333,长城汽车,
HK2336,科浪国际,
HK2337,复地集团,
HK2338,潍柴动力,
HK2339,北泰,
HK2340,新昌管理集团,
HK2341,中怡精细化工,
HK2342,京信通信,
HK2343,太平洋航运,
HK2345,上海集优,
HK2348,东瑞制药,
HK2349,水务地产集团,
HK2355,宝业集团,
HK2356,大新银行集团,
HK2357,中航科工,
HK2358,三丸控股,
HK2362,金川国际,
HK2366,勤＋缘媒体服务,
HK2368,鹰美,
HK2369,中国无线,
HK2371,中国东方文化,
HK2378,保诚,
HK2379,中天国际,
HK2380,中国电力,
HK2382,舜宇光学科技,
HK2383,ＴＯＭ集团,
HK2388,中银香港,
HK2389,正峰集团,
HK2398,友佳国际,
HK2468,创益太阳能,
HK2600,中国铝业,
HK2601,中国太保,
HK2618,ＴＣＬ　通讯,
HK2626,湖南有色金属公司,
HK2628,中国人寿,
HK2662,奕达,
HK2668,百德国际,
HK2678,天虹纺织,
HK2688,新奥能源,
HK2689,玖龙纸业,
HK2698,魏桥纺织,
HK2700,合俊集团,
HK2722,重庆机电,
HK2727,上海电气,
HK2728,成谦声汇,
HK2777,富力地产,
HK2788,精熙国际,
HK2866,中海集运,
HK2868,首创置业,
HK2877,神威药业,
HK2878,SOLOMON SYSTECH,
HK2880,大连港,
HK2882,香港资源控股,
HK2883,中海油田服务,
HK2888,渣打集团,
HK2889,中国镍资源,
HK2898,龙润茶,
HK2899,紫金矿业,
HK2985,中国投资基金　旧,
HK2987,汉基控股（旧）,
HK2988,峻凌国际,
HK2991,盛源控股股权,
HK2992,汉基控股股权,
HK2993,宝源控股,
HK2994,福方集团,
HK2995,盈信控股（六千）,
HK3300,中国玻璃,
HK3303,巨涛海洋石油服务,
HK3308,金鹰商贸集团,
HK3311,中国建筑国际,
HK3318,中国香精香料,
HK3322,永嘉集团,
HK3323,中国建材,
HK3328,交通银行,
HK3330,灵宝黄金,
HK3331,维达国际,
HK3333,恒大地产,
HK3335,ＤＢＡ电讯,
HK3336,巨腾国际,
HK3337,安东油田服务,
HK3339,中国龙工,
HK3344,互益集团,
HK3355,先进半导体,
HK3366,华侨城（亚洲）,
HK3368,百盛集团,
HK3377,远洋地产,
HK3378,厦门港务,
HK3382,天津港发展,
HK3383,雅居乐地产,
HK3389,亨得利,
HK3393,威胜集团,
HK3398,华鼎控股,
HK3399,南粤物流,
HK3618,重庆农村商业银行,
HK3683,荣丰联合控股,
HK3800,保利协鑫能源,
HK3808,中国重汽,
HK3813,宝胜国际,
HK3818,中国动向,
HK3823,德普科技,
HK3828,明辉国际,
HK3833,新疆新鑫矿业,
HK3838,中国淀粉,
HK3868,群星纸业,
HK3883,中国奥园,
HK3886,康健国际,
HK3888,金山软件,
HK3889,大成糖业,
HK3898,南车时代电气,
HK3899,中集安瑞科,
HK3900,绿城中国,
HK3918,金界控股,
HK3928,郑州燃气,
HK3933,联邦制药,
HK3938,三林环球,
HK3968,招商银行,
HK3983,中海石油化学,
HK3988,中国银行,
HK3989,新环保能源,
HK3993,洛阳钼业,
HK3998,波司登,
HK3999,大成食品,
HK4331,戴尔　Τ,
HK4332,AMGEN-T,
HK4333,思科　Τ,
HK4335,英特尔　Τ,
HK4336,应用材料　Τ,
HK4337,星巴克　Ｔ,
HK4338,微软　Τ,
HK6210,VALE COMMON-DRS,
HK6230,VALE PREF-DRS,
HK8003,世大控股,
HK8005,裕兴科技,
HK8006,中华网,
HK8007,数码香港,
HK8008,新意网集团,
HK8009,菱控有限公司,
HK8010,星美出版集团,
HK8011,百田石油,
HK8015,乾隆科技,
HK8016,中华数据广播,
HK8017,百龄国际,
HK8019,皓文控股,
HK8021,汇隆控股,
HK8022,彩娱集团,
HK8025,亚洲资产,
HK8026,长达科技,
HK8028,天时软件,
HK8029,太阳国际,
HK8032,非凡中国,
HK8033,爱达利网络,
HK8035,滨海投资,
HK8037,朗力福集团,
HK8041,中邮电贸（控股）,
HK8043,年代国际控股,
HK8045,南大苏富特,
HK8046,恒芯中国,
HK8047,中国掌付,
HK8048,志鸿科技,
HK8049,吉林长龙药业,
HK8050,FLEXSYSTEM,
HK8051,千里眼控股,
HK8052,利亚零售,
HK8053,中国电力科技,
HK8055,中国网络教育,
HK8058,罗欣药业,
HK8060,国联通信,
HK8061,光亚,
HK8063,卓施金网,
HK8065,中国海景,
HK8066,品创控股,
HK8068,新宇国际,
HK8070,中裕燃气,
HK8071,中彩网通控股,
HK8075,ROJAM,
HK8076,新利软件,
HK8078,中国３Ｄ数码,
HK8079,无限创意控股,
HK8080,北亚策略,
HK8081,骏科网络讯息,
HK8082,仁智国际（一千）,
HK8083,矽感科技,
HK8085,中民安园,
HK8086,易宝,
HK8087,中国三三传媒,
HK8088,高诚资本,
HK8089,中国铁路货运,
HK8092,ITE HOLDINGS,
HK8095,北大青鸟环宇,
HK8096,博软,
HK8098,昌利控股,
HK8100,联梦活力世界,
HK8102,上海复旦,
HK8103,泰盛国际控股,
HK8106,浙大兰德,
HK8108,名家国际,
HK8109,科瑞控股,
HK8111,一创科技,
HK8115,上海青浦消防,
HK8116,中国公共医疗,
HK8117,中国基础资源,
HK8119,即时科研,
HK8120,CHINA MEDICAL,
HK8123,首华财经网络,
HK8126,Ｇ．Α．控股,
HK8128,中国地能,
HK8129,中国生物资源,
HK8130,杏林医疗信息,
HK8131,辰罡科技,
HK8137,洪桥集团,
HK8143,华夏医疗,
HK8148,奥柏中国,
HK8150,无缝绿色,
HK8151,亿胜生物科技,
HK8153,科地农业,
HK8155,南华置地,
HK8156,众彩股份,
HK8158,中国生物医学,
HK8159,辉煌科技,
HK8161,华彩控股,
HK8163,万德资源,
HK8165,华普智通,
HK8166,中国农业生态,
HK8167,中国新电信,
HK8169,环康集团,
HK8171,中国趋势,
HK8172,嘉汇投资控股,
HK8173,寰亚矿业（新）,
HK8175,中国数码版权,
HK8176,中国金丰集团,
HK8178,中国信息科技,
HK8186,神州东盟资源,
HK8188,牡丹汽车,
HK8189,泰达生物,
HK8190,康佰控股,
HK8192,环球能源资源,
HK8196,元征科技（新）,
HK8197,东北虎药业,
HK8198,新濠环彩,
HK8200,修身堂,
HK8202,汇创控股,
HK8203,凯顺能源,
HK8205,交大慧谷,
HK8206,神通电信服务,
HK8207,中国信贷,
HK8208,常茂生物化学工程,
HK8210,龙杰智能卡,
HK8211,浙江永隆实业,
HK8212,香港生命集团,
HK8213,万达资讯科技,
HK8217,长安民生物流,
HK8220,比高集团,
HK8225,万全科技药业,
HK8226,中昱科技,
HK8227,海天天线,
HK8228,国艺控股,
HK8229,东大照明,
HK8231,复旦张江,
HK8233,中国基建港口,
HK8235,赛迪顾问,
HK8236,宝德科技集团,
HK8239,明基控股,
HK8243,大贺传媒,
HK8247,中生北控生物科技,
HK8248,幻音数码,
HK8249,屹东电子,
HK8250,中国天然投资,
HK8251,上海栋华,
HK8253,天元铝业,
HK8256,金利通,
HK8258,西北实业,
HK8265,宏峰太平洋,
HK8266,流动电讯,
HK8269,富誉控股,
HK8270,中国联盛,
HK8271,环球数码创意,
HK8272,进能国际,
HK8273,浙江展望,
HK8277,物美商业,
HK8279,亚博科技控股,
HK8286,长城微光,
HK8290,天津天联公用,
HK8292,慧聪网,
HK8295,卓亚资本,
HK8296,中国生命集团,
HK8298,安捷利实业,
HK8299,大唐潼金,
HK8301,明华科技,
HK8302,STOCK8302,
HK8303,STOCK8303,
HK8304,STOCK8304,
HK8305,江晨国际,
HK8306,中国有色金属,
HK8312,BRILLIANCE WW,
HK8317,财华社集团,
HK8321,中国汽车内饰,
HK8325,奥思知集团控股,
HK8329,海王英特龙,
HK8337,直通电讯,
HK8340,域高金融,
HK8348,滨海泰达物流,
HK8351,永恒国际股份,
HK8356,进业控股,
HK8372,仁智国际（一万）,
HK8379,寰亚矿业（旧）,
HK8380,元征科技（旧）, 
